ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1430777316.60879,pg_catalog,pg_operator,3,2295,249,1320,0,0,0,0,765,0,42,935,20,568,,,,
1430777316.60879,pg_catalog,pg_extension,3,3,0,0,0,0,0,0,1,0,2,2,0,0,,,,
1430777316.60879,pg_catalog,pg_authid,659,659,14220,14220,0,0,0,0,1,0,202,14700,676,27764,,,,
1430777316.60879,public,history,1,60000,,,60003,0,0,0,60003,0,1289,1927,,,,,,
1430777316.60879,pg_catalog,pg_statistic,2,798,1183,998,92,399,0,180,92,297,60,1962,13,3027,32,276,4,247
1430777316.60879,pg_catalog,pg_opfamily,3,258,0,0,0,0,0,0,86,0,4,4,0,0,,,,
1430777316.60879,pg_catalog,pg_shdescription,50,147,23,0,0,0,0,0,3,0,47,26,47,0,0,0,0,0
1430777316.60879,pg_catalog,pg_event_trigger,3,0,27,0,0,0,0,0,0,0,0,0,2,25,,,,
1430777316.60879,pg_catalog,pg_user_mapping,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430777316.60879,pg_catalog,pg_inherits,3,0,84,0,0,0,0,0,0,0,0,0,2,82,,,,
1430777316.60879,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430777316.60879,pg_catalog,pg_rewrite,3,327,9,9,0,0,0,0,109,0,23,30,4,12,45,46,8,138
1430777316.60879,pg_catalog,pg_foreign_data_wrapper,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430777316.60879,pg_catalog,pg_largeobject_metadata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430777316.60879,pg_catalog,pg_opclass,9,390,373,4684,0,0,0,0,128,0,9,1666,12,477,,,,
1430777316.60879,pg_catalog,pg_attrdef,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430777316.60879,pg_catalog,pg_default_acl,3,0,59,0,0,0,0,0,0,0,0,0,2,57,,,,
1430777316.60879,pg_catalog,pg_aggregate,2,266,4,4,0,0,0,0,133,0,5,5,4,4,,,,
1430777316.60879,pg_toast,pg_toast_12329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1430777316.60879,pg_catalog,pg_ts_dict,3,48,0,0,0,0,0,0,16,0,2,2,0,0,,,,
1430777316.60879,pg_catalog,pg_index,32,1134,1116,1367,27,0,17,0,123,17,13,1237,12,1324,,,,
1430777316.60879,public,item,4,400000,56,56,100000,0,0,0,100000,0,2612,7810,47,72,,,,
1430777316.60879,pg_catalog,pg_tablespace,141,282,5396,5396,0,0,0,0,2,0,158,5402,302,10552,,,,
1430777316.60879,pg_toast,pg_toast_2619,0,0,163,384,70,0,9,0,61,9,32,276,4,247,,,,
