# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
ECSPGSQL;60;1430777376;0.20;20715.20;27087.23;0.00;8846.35;0.00;0.00;0.00;0.00
ECSPGSQL;60;1430777436;0.00;16957.60;12144.22;0.00;7092.27;0.00;0.00;0.00;0.00
ECSPGSQL;60;1430777496;0.07;16189.24;11434.14;0.00;7124.30;0.00;0.00;0.00;0.00
ECSPGSQL;60;1430777556;0.00;16798.27;11308.72;0.00;7304.08;0.00;0.00;0.00;0.00
ECSPGSQL;60;1430777616;0.07;16565.40;11804.57;0.00;7193.35;0.00;0.00;0.00;0.00
ECSPGSQL;60;1430777676;0.07;16203.13;11372.32;0.00;6914.63;0.00;0.00;0.00;0.00
ECSPGSQL;60;1430777736;0.00;16886.08;11172.85;0.00;7237.37;0.00;0.00;0.00;0.00
ECSPGSQL;60;1430777796;0.07;16478.80;11604.95;0.00;7251.95;0.00;0.00;0.00;0.00
ECSPGSQL;60;1430777856;60.66;16491.12;12332.19;0.10;7239.36;308.40;0.00;287.24;93.14
ECSPGSQL;60;1430777916;29.13;16022.20;10521.78;0.15;7757.15;352.60;0.00;352.32;99.92
